shipping_id,order_id,shipping_date,return_date,shipping_prov,delivery_status
11090,13781,18/12/21,,ups,Delivered
11091,19029,11/10/2023,,dhl,Delivered
11092,11999,25/03/20,,ups,Delivered
11093,6774,3/11/2023,,fedex,Delivered
11094,6071,10/1/2022,,ups,Delivered
11095,12496,15/08/22,,fedex,Delivered
11096,921,25/05/22,,fedex,Delivered
11097,11245,8/5/2022,,bluedart,Delivered
11098,1793,11/1/2024,,fedex,Delivered
11099,9943,2/7/2020,,fedex,Delivered
11100,13454,21/05/23,,bluedart,Delivered
11101,10242,28/11/21,,fedex,Delivered
11102,14313,25/01/24,,dhl,Delivered
11103,3976,27/08/20,,fedex,Delivered
11104,20015,25/02/21,,bluedart,Delivered
11105,13653,18/10/23,,dhl,Delivered
11106,10880,10/7/2020,,bluedart,Delivered
11107,3638,8/8/2020,,fedex,Delivered
11108,5384,27/01/20,,fedex,Delivered
11109,19518,18/01/22,,fedex,Delivered
11110,20658,20/02/22,,fedex,Delivered
11111,14471,22/07/20,,ups,Delivered
11112,12526,30/12/22,,ups,Delivered
11113,15479,1/8/2023,,fedex,Delivered
11114,14276,12/1/2020,,fedex,Delivered
11115,13549,13/01/24,,ups,Delivered
11116,17049,1/12/2023,,ups,Delivered
11117,17777,18/02/22,,bluedart,Delivered
11118,4140,7/10/2021,,fedex,Delivered
11119,19196,8/2/2022,,ups,Delivered
11120,17531,22/11/23,,bluedart,Delivered
11121,17388,5/4/2020,,ups,Delivered
11122,5591,26/09/21,,dhl,Delivered
11123,17742,25/01/20,,fedex,Delivered
11124,327,5/2/2020,,fedex,Delivered
11125,15191,7/10/2021,,fedex,Delivered
11126,10458,31/12/21,,fedex,Delivered
11127,12482,5/1/2021,,dhl,Delivered
11128,7429,26/09/22,,bluedart,Delivered
11129,21026,10/9/2022,,ups,Delivered
11130,17218,26/02/23,,dhl,Delivered
11131,9453,11/1/2024,,ups,Delivered
11132,16426,18/02/22,,ups,Delivered
11133,18404,8/6/2021,,ups,Delivered
11134,20287,14/07/20,,ups,Delivered
11135,12615,13/05/20,,dhl,Delivered
11136,3119,16/03/21,,bluedart,Delivered
11137,5529,23/12/20,,fedex,Delivered
11138,13665,20/07/21,,dhl,Delivered
11139,17847,8/7/2021,,ups,Delivered
11140,19323,20/10/21,,dhl,Delivered
11141,1710,22/05/20,,bluedart,Delivered
11142,21291,24/09/22,,fedex,Delivered
11143,19538,26/11/23,,bluedart,Delivered
11144,12209,8/2/2024,,dhl,Delivered
11145,17209,28/09/21,,fedex,Delivered
11146,13646,28/08/22,,dhl,Delivered
11147,18202,29/05/20,,dhl,Delivered
11148,13132,18/01/21,,ups,Delivered
11149,14028,26/01/22,,bluedart,Delivered
11150,6739,1/2/2020,,fedex,Delivered
11151,12266,8/8/2022,,bluedart,Delivered
11152,11891,11/1/2024,,ups,Delivered
11153,1429,23/04/23,,ups,Delivered
11154,18809,9/9/2023,,fedex,Delivered
11155,10034,29/08/22,,ups,Delivered
11156,14681,23/03/23,,dhl,Delivered
11157,16400,5/10/2021,,bluedart,Delivered
11158,16236,23/12/21,,ups,Delivered
11159,14187,17/04/21,,bluedart,Delivered
11160,4044,20/09/21,,bluedart,Delivered
11161,21161,20/09/21,,dhl,Delivered
11162,4293,11/4/2022,,ups,Delivered
11163,13043,22/11/21,,bluedart,Delivered
11164,19567,22/01/21,,fedex,Delivered
11165,16071,20/07/20,,bluedart,Delivered
11166,21430,23/01/22,,dhl,Delivered
11167,5432,24/06/23,,bluedart,Delivered
11168,19644,18/05/20,,bluedart,Delivered
11169,2272,26/08/22,,fedex,Delivered
11170,16336,15/12/21,,dhl,Delivered
11171,911,23/03/21,,bluedart,Delivered
11172,21329,15/01/21,,bluedart,Delivered
11173,909,10/6/2022,,ups,Delivered
11174,7380,4/1/2023,,bluedart,Delivered
11175,19325,5/6/2023,,ups,Delivered
11176,466,21/03/20,,fedex,Delivered
11177,8090,15/06/23,,ups,Delivered
11178,5686,26/02/21,,ups,Delivered
11179,1828,29/11/20,,ups,Delivered
11180,6613,30/09/22,,dhl,Delivered
11181,9098,2/11/2023,,bluedart,Delivered
11182,16339,2/2/2022,,bluedart,Delivered
11183,5915,4/1/2020,,dhl,Delivered
11184,10438,20/08/22,,bluedart,Delivered
11185,21305,13/07/22,,bluedart,Delivered
11186,15487,16/11/22,,bluedart,Delivered
11187,3852,23/06/21,,bluedart,Delivered
11188,11555,14/11/21,,ups,Delivered
11189,19945,18/03/21,,dhl,Delivered
11190,18178,21/06/21,,dhl,Delivered
11191,16975,14/09/20,,ups,Delivered
11192,17585,31/10/21,,dhl,Delivered
11193,5275,23/06/21,,ups,Delivered
11194,2014,6/12/2023,,ups,Delivered
11195,18687,21/12/22,,bluedart,Delivered
11196,11904,19/08/22,,ups,Delivered
11197,523,23/02/21,,ups,Delivered
11198,1610,27/10/22,,ups,Delivered
11199,454,8/8/2020,,bluedart,Delivered
11200,18021,14/06/23,,ups,Delivered
11201,2186,30/03/23,,dhl,Delivered
11202,9014,11/5/2022,,fedex,Delivered
11203,16139,16/06/23,,ups,Delivered
11204,15578,8/12/2022,,bluedart,Delivered
11205,2389,23/03/20,,ups,Delivered
11206,17667,3/12/2021,,ups,Delivered
11207,13547,11/5/2023,,fedex,Delivered
11208,18770,16/02/22,,fedex,Delivered
11209,20430,28/09/22,,bluedart,Delivered
11210,17691,16/03/21,,bluedart,Delivered
11211,2538,1/2/2022,,ups,Delivered
11212,5683,9/5/2023,,dhl,Delivered
11213,17804,14/10/22,,fedex,Delivered
11214,7953,25/01/21,,fedex,Delivered
11215,5874,21/06/20,,fedex,Delivered
11216,13787,11/10/2022,,dhl,Delivered
11217,659,19/05/20,,fedex,Delivered
11218,13757,14/08/23,,bluedart,Delivered
11219,16912,17/04/22,,fedex,Delivered
11220,1902,1/1/2024,,dhl,Delivered
11221,5830,1/4/2023,,bluedart,Delivered
11222,10160,7/10/2020,,bluedart,Delivered
11223,14780,10/5/2023,,fedex,Delivered
11224,17302,1/10/2020,,dhl,Delivered
11225,6085,21/08/23,,ups,Delivered
11226,8022,26/07/22,,dhl,Delivered
11227,4251,28/07/21,,fedex,Delivered
11228,8965,21/02/23,,fedex,Delivered
11229,9286,28/11/22,,dhl,Delivered
11230,9521,9/10/2023,,bluedart,Delivered
11231,19111,12/9/2022,,dhl,Delivered
11232,16411,29/06/21,,fedex,Delivered
11233,8254,6/8/2022,,ups,Delivered
11234,21231,8/7/2023,,bluedart,Delivered
11235,8899,5/10/2023,,dhl,Delivered
11236,8671,23/07/22,,dhl,Delivered
11237,429,25/10/23,,fedex,Delivered
11238,21369,10/12/2022,,ups,Delivered
11239,11057,28/11/20,,fedex,Delivered
11240,1167,30/03/21,,ups,Delivered
11241,3227,22/07/20,,fedex,Delivered
11242,4621,30/06/20,,bluedart,Delivered
11243,2210,17/03/21,,dhl,Delivered
11244,21509,19/04/21,,ups,Delivered
11245,10118,22/05/23,,ups,Delivered
11246,10997,13/03/22,,bluedart,Delivered
11247,20597,11/10/2021,,dhl,Delivered
11248,15463,23/10/22,,fedex,Delivered
11249,13486,31/01/24,,dhl,Delivered
11250,8205,18/07/20,,dhl,Delivered
11251,7079,23/11/20,,fedex,Delivered
11252,14670,20/11/22,,fedex,Delivered
11253,3708,28/09/20,,fedex,Delivered
11254,15632,22/06/23,,ups,Delivered
11255,7194,21/03/23,,ups,Delivered
11256,9936,9/2/2023,,ups,Delivered
11257,578,26/02/20,,dhl,Delivered
11258,10173,24/06/22,,bluedart,Delivered
11259,7721,8/1/2020,,fedex,Delivered
11260,21275,23/11/20,,ups,Delivered
11261,18956,5/12/2022,,fedex,Delivered
11262,21395,12/3/2021,,ups,Delivered
11263,19919,3/12/2021,,bluedart,Delivered
11264,13352,13/12/21,,ups,Delivered
11265,5102,15/01/21,,dhl,Delivered
11266,10948,20/11/22,,bluedart,Delivered
11267,19991,14/01/24,,bluedart,Delivered
11268,2087,17/09/20,,ups,Delivered
11269,20795,11/2/2020,,bluedart,Delivered
11270,1119,3/9/2020,,bluedart,Delivered
11271,10722,10/2/2020,,bluedart,Delivered
11272,8813,9/2/2022,,ups,Delivered
11273,20080,11/3/2020,,ups,Delivered
11274,10281,23/06/20,,fedex,Delivered
11275,20298,29/04/22,,fedex,Delivered
11276,20321,2/4/2020,,ups,Delivered
11277,16512,4/7/2020,,fedex,Delivered
11278,16173,20/08/23,,dhl,Delivered
11279,15432,8/5/2023,,fedex,Delivered
11280,4189,11/7/2023,,dhl,Delivered
11281,19319,20/05/23,,bluedart,Delivered
11282,9107,29/10/20,,ups,Delivered
11283,14781,1/6/2023,,fedex,Delivered
11284,12832,16/06/20,,bluedart,Delivered
11285,14542,14/04/21,,bluedart,Delivered
11286,17110,16/05/21,,bluedart,Delivered
11287,1045,4/12/2020,,bluedart,Delivered
11288,4242,9/7/2023,,fedex,Delivered
11289,15625,14/11/23,,bluedart,Delivered
11290,17640,8/2/2023,,ups,Delivered
11291,20295,17/12/23,,bluedart,Delivered
11292,424,13/10/23,,bluedart,Delivered
11293,9506,19/10/22,,bluedart,Delivered
11294,3268,5/7/2020,,bluedart,Delivered
11295,17832,17/11/21,,fedex,Delivered
11296,4026,29/08/23,,dhl,Delivered
11297,14549,24/03/23,,ups,Delivered
11298,5112,28/02/20,,ups,Delivered
11299,12886,1/6/2022,,bluedart,Delivered
11300,249,21/07/22,,ups,Delivered
11301,16563,11/2/2020,,bluedart,Delivered
11302,13302,5/8/2023,,dhl,Delivered
11303,635,22/08/23,,bluedart,Delivered
11304,13551,23/01/23,,bluedart,Delivered
11305,2359,3/8/2021,,fedex,Delivered
11306,269,18/12/22,,fedex,Delivered
11307,16711,19/07/20,,fedex,Delivered
11308,5158,23/09/23,,bluedart,Delivered
11309,3222,15/11/21,,fedex,Delivered
11310,21196,26/11/20,,dhl,Delivered
11311,18107,25/06/21,,fedex,Delivered
11312,14894,12/7/2021,,fedex,Delivered
11313,7947,25/11/22,,bluedart,Delivered
11314,1940,10/2/2020,,fedex,Delivered
11315,7211,19/01/20,,dhl,Delivered
11316,12419,9/6/2020,,ups,Delivered
11317,9522,6/3/2023,,bluedart,Delivered
11318,425,2/4/2021,,bluedart,Delivered
11319,15409,9/7/2021,,fedex,Delivered
11320,11888,3/12/2020,,fedex,Delivered
11321,7786,13/12/22,,dhl,Delivered
11322,20878,27/03/21,,ups,Delivered
11323,11208,9/5/2023,,ups,Delivered
11324,8692,6/4/2020,,bluedart,Delivered
11325,5993,16/05/21,,fedex,Delivered
11326,1566,20/03/20,,fedex,Delivered
11327,7957,15/09/21,,dhl,Delivered
11328,11150,25/12/21,,fedex,Delivered
11329,12091,9/10/2022,,dhl,Delivered
11330,17621,21/12/20,,ups,Delivered
11331,12380,30/01/24,,dhl,Delivered
11332,617,15/04/22,,bluedart,Delivered
11333,6420,9/3/2021,,fedex,Delivered
11334,3361,1/12/2023,,bluedart,Delivered
11335,5222,15/01/24,,bluedart,Delivered
11336,2628,23/05/21,,ups,Delivered
11337,15793,8/5/2023,,dhl,Delivered
11338,672,17/04/20,,fedex,Delivered
11339,17200,29/09/20,,bluedart,Delivered
11340,10663,5/3/2020,,fedex,Delivered
11341,14725,22/10/21,,bluedart,Delivered
11342,7118,27/04/21,,dhl,Delivered
11343,12309,23/08/22,,fedex,Delivered
11344,15287,9/9/2023,,fedex,Delivered
11345,14508,15/06/23,,bluedart,Delivered
11346,16179,15/02/22,,ups,Delivered
11347,3027,10/5/2021,,ups,Delivered
11348,3054,23/04/20,,ups,Delivered
11349,5073,6/11/2022,,bluedart,Delivered
11350,16308,10/5/2023,,fedex,Delivered
11351,11953,29/07/22,,bluedart,Delivered
11352,7544,6/9/2021,,bluedart,Delivered
11353,6920,29/09/21,,fedex,Delivered
11354,8209,26/06/22,,fedex,Delivered
11355,17362,26/01/21,,ups,Delivered
11356,11380,20/06/22,,bluedart,Delivered
11357,6588,13/01/22,,dhl,Delivered
11358,6636,8/12/2020,,bluedart,Delivered
11359,334,19/07/23,,ups,Delivered
11360,1990,25/08/21,,fedex,Delivered
11361,271,23/03/23,,dhl,Delivered
11362,19249,28/01/22,,fedex,Delivered
11363,8213,27/10/21,,ups,Delivered
11364,176,28/09/20,,bluedart,Delivered
11365,20375,10/6/2020,,dhl,Delivered
11366,3035,25/11/23,,ups,Delivered
11367,7876,18/04/22,,fedex,Delivered
11368,20459,3/12/2021,,ups,Delivered
11369,16015,8/7/2022,,bluedart,Delivered
11370,17705,5/5/2023,,bluedart,Delivered
11371,12364,16/07/21,,dhl,Delivered
11372,14064,13/06/23,,ups,Delivered
11373,16518,10/1/2023,,fedex,Delivered
11374,7280,22/01/24,,bluedart,Delivered
11375,14070,16/08/20,,bluedart,Delivered
11376,20106,10/3/2020,,ups,Delivered
11377,15249,9/9/2021,,bluedart,Delivered
11378,19408,3/11/2020,,dhl,Delivered
11379,15979,19/12/23,,dhl,Delivered
11380,18189,22/12/23,,fedex,Delivered
11381,2069,3/5/2023,,ups,Delivered
11382,12675,8/12/2023,,ups,Delivered
11383,5799,21/11/20,,fedex,Delivered
11384,1270,23/11/22,,dhl,Delivered
11385,5449,13/01/21,,ups,Delivered
11386,1022,7/1/2021,,fedex,Delivered
11387,7415,30/07/22,,dhl,Delivered
11388,4599,14/09/22,,ups,Delivered
11389,8081,22/08/23,,dhl,Delivered
11390,12051,5/3/2021,,bluedart,Delivered
11391,8541,4/12/2022,,dhl,Delivered
11392,19444,8/10/2022,,fedex,Delivered
11393,9637,11/6/2020,,bluedart,Delivered
11394,17068,3/11/2023,,dhl,Delivered
11395,20261,15/02/23,,fedex,Delivered
11396,3661,17/05/22,,dhl,Delivered
11397,6217,2/3/2023,,bluedart,Delivered
11398,8323,15/12/21,,bluedart,Delivered
11399,3560,27/07/21,,ups,Delivered
11400,9732,20/12/23,,bluedart,Delivered
11401,1203,10/10/2021,,fedex,Delivered
11402,2622,9/3/2020,,dhl,Delivered
11403,17259,28/11/23,,bluedart,Delivered
11404,749,26/09/21,,ups,Delivered
11405,13692,23/03/23,,fedex,Delivered
11406,8897,3/6/2022,,fedex,Delivered
11407,20539,2/1/2020,,dhl,Delivered
11408,3032,8/11/2021,,ups,Delivered
11409,9481,22/11/21,,ups,Delivered
11410,5134,31/12/20,,bluedart,Delivered
11411,18796,9/7/2020,,bluedart,Delivered
11412,1102,21/05/21,,bluedart,Delivered
11413,17685,15/05/23,,dhl,Delivered
11414,14016,19/07/20,,ups,Delivered
11415,18383,15/04/22,,fedex,Delivered
11416,21429,10/12/2023,,dhl,Delivered
11417,1572,20/10/20,,bluedart,Delivered
11418,20961,29/06/20,,bluedart,Delivered
11419,1194,20/09/20,,bluedart,Delivered
11420,7699,7/3/2021,,fedex,Delivered
11421,731,30/09/22,,ups,Delivered
11422,6259,9/6/2020,,fedex,Delivered
11423,17831,11/8/2021,,ups,Delivered
11424,7131,9/1/2022,,ups,Delivered
11425,1395,15/03/21,,dhl,Delivered
11426,316,5/5/2022,,bluedart,Delivered
11427,21263,19/05/23,,dhl,Delivered
11428,4021,22/01/22,,fedex,Delivered
11429,13997,5/5/2021,,dhl,Delivered
11430,8792,2/10/2021,,ups,Delivered
11431,11695,15/06/22,,dhl,Delivered
11432,7295,9/4/2021,,bluedart,Delivered
11433,10747,12/9/2022,,dhl,Delivered
11434,14566,7/9/2020,,dhl,Delivered
11435,12396,14/03/21,,dhl,Delivered
11436,13247,15/11/22,,dhl,Delivered
11437,7529,23/12/23,,fedex,Delivered
11438,556,30/04/21,,bluedart,Delivered
11439,10099,3/2/2023,,dhl,Delivered
11440,15257,3/8/2023,,bluedart,Delivered
11441,10869,21/09/21,,fedex,Delivered
11442,6306,31/05/20,,bluedart,Delivered
11443,4130,16/11/22,,fedex,Delivered
11444,5521,28/05/22,,ups,Delivered
11445,8037,24/11/23,,bluedart,Delivered
11446,14362,25/08/22,,fedex,Delivered
11447,13300,11/5/2022,,ups,Delivered
11448,20026,15/05/21,,bluedart,Delivered
11449,19582,12/9/2021,,bluedart,Delivered
11450,6081,12/9/2023,,ups,Delivered
11451,1761,3/1/2024,,ups,Delivered
11452,10577,16/07/20,,dhl,Delivered
11453,17962,21/01/20,,bluedart,Delivered
11454,12366,24/11/23,,fedex,Delivered
11455,19799,3/4/2020,,ups,Delivered
11456,2382,29/05/22,,fedex,Delivered
11457,14357,12/5/2023,,dhl,Delivered
11458,12320,15/09/21,,bluedart,Delivered
11459,8261,27/12/23,,ups,Delivered
11460,10371,3/2/2023,,dhl,Delivered
11461,9062,10/11/2023,,ups,Delivered
11462,13055,23/08/23,,dhl,Delivered
11463,4143,9/10/2022,,ups,Delivered
11464,16663,21/03/23,,bluedart,Delivered
11465,12628,15/03/21,,ups,Delivered
11466,19374,9/6/2023,,fedex,Delivered
11467,8708,15/03/22,,ups,Delivered
11468,2051,14/04/23,,fedex,Delivered
11469,4025,2/8/2022,,fedex,Delivered
11470,183,22/09/21,,ups,Delivered
11471,8714,24/04/22,,fedex,Delivered
11472,13921,30/04/22,,bluedart,Delivered
11473,703,7/7/2022,,bluedart,Delivered
11474,1758,10/7/2023,,bluedart,Delivered
11475,18233,22/03/22,,ups,Delivered
11476,5351,13/01/24,,fedex,Delivered
11477,9096,16/10/21,,bluedart,Delivered
11478,5693,7/1/2020,,dhl,Delivered
11479,5122,3/9/2023,,ups,Delivered
11480,14405,9/2/2023,,ups,Delivered
11481,10779,31/12/22,,ups,Delivered
11482,9026,31/12/21,,fedex,Delivered
11483,14223,8/6/2021,,dhl,Delivered
11484,5811,17/08/23,,bluedart,Delivered
11485,16898,9/3/2021,,ups,Delivered
11486,869,7/7/2023,,fedex,Delivered
11487,9638,11/12/2023,,ups,Delivered
11488,7614,29/11/23,,bluedart,Delivered
11489,19490,28/04/20,,fedex,Delivered
11490,2138,29/01/23,,dhl,Delivered
11491,505,24/04/20,,bluedart,Delivered
11492,11672,12/9/2023,,ups,Delivered
11493,6556,24/10/23,,bluedart,Delivered
11494,10354,13/09/22,,fedex,Delivered
11495,18711,30/05/21,,fedex,Delivered
11496,318,1/11/2020,,dhl,Delivered
11497,8964,31/12/23,,fedex,Delivered
11498,13194,15/05/20,,bluedart,Delivered
11499,1245,20/12/22,,ups,Delivered
11500,7037,17/04/20,,fedex,Delivered
11501,6192,3/8/2021,,fedex,Delivered
11502,16568,23/03/23,,dhl,Delivered
11503,16674,20/11/23,,bluedart,Delivered
11504,7654,3/5/2021,,dhl,Delivered
11505,1753,30/06/21,,bluedart,Delivered
11506,21417,29/03/23,,dhl,Delivered
11507,9972,30/09/22,,dhl,Delivered
11508,5385,22/01/23,,fedex,Delivered
11509,14454,17/04/22,,bluedart,Delivered
11510,17823,3/3/2022,,dhl,Delivered
11511,19160,2/9/2022,,fedex,Delivered
11512,14826,31/01/22,,dhl,Delivered
11513,18803,23/02/23,,ups,Delivered
11514,12899,1/3/2023,,fedex,Delivered
11515,13185,9/3/2020,,ups,Delivered
11516,10585,9/6/2021,,ups,Delivered
11517,4814,28/04/21,,dhl,Delivered
11518,10911,26/05/20,,ups,Delivered
11519,10687,13/01/24,,ups,Delivered
11520,14063,9/4/2020,,fedex,Delivered
11521,16534,16/03/20,,bluedart,Delivered
11522,4845,17/10/20,,bluedart,Delivered
11523,11768,15/01/24,,dhl,Delivered
11524,14557,1/4/2022,,fedex,Delivered
11525,6388,2/11/2021,,ups,Delivered
11526,15657,25/08/22,,fedex,Delivered
11527,14207,16/12/20,,bluedart,Delivered
11528,20693,17/08/22,,fedex,Delivered
11529,10450,20/04/21,,fedex,Delivered
11530,5570,21/06/20,,fedex,Delivered
11531,13097,19/10/22,,ups,Delivered
11532,2177,22/01/21,,dhl,Delivered
11533,1072,30/06/21,,fedex,Delivered
11534,1528,25/01/22,,fedex,Delivered
11535,17886,2/1/2023,,fedex,Delivered
11536,1836,3/2/2024,,dhl,Delivered
11537,7772,28/10/21,,ups,Delivered
11538,17867,6/6/2020,,dhl,Delivered
11539,4291,15/09/23,,ups,Delivered
11540,4450,1/9/2023,,fedex,Delivered
11541,12555,26/02/20,,bluedart,Delivered
11542,15266,16/06/20,,bluedart,Delivered
11543,19864,16/05/20,,fedex,Delivered
11544,12611,28/05/21,,fedex,Delivered
11545,13594,28/03/23,,bluedart,Delivered
11546,19925,1/12/2023,,bluedart,Delivered
11547,7473,10/12/2022,,bluedart,Delivered
11548,6996,18/11/22,,bluedart,Delivered
11549,13883,8/10/2021,,ups,Delivered
11550,5944,25/01/22,,bluedart,Delivered
11551,18624,17/01/21,,ups,Delivered
11552,10478,4/2/2024,,bluedart,Delivered
11553,1183,9/4/2021,,ups,Delivered
11554,16145,18/05/21,,bluedart,Delivered
11555,12181,24/03/22,,bluedart,Delivered
11556,12256,5/10/2022,,ups,Delivered
11557,5059,9/10/2023,,bluedart,Delivered
11558,12667,20/07/22,,ups,Delivered
11559,7099,18/03/21,,ups,Delivered
11560,17148,3/3/2021,,bluedart,Delivered
11561,8738,23/04/22,,dhl,Delivered
11562,165,10/8/2023,,bluedart,Delivered
11563,4116,15/10/21,,bluedart,Delivered
11564,10413,13/07/22,,dhl,Delivered
11565,5594,22/07/23,,bluedart,Delivered
11566,563,31/12/21,,dhl,Delivered
11567,14134,25/07/23,,ups,Delivered
11568,18424,27/03/21,,fedex,Delivered
11569,17556,24/11/20,,fedex,Delivered
11570,20922,14/11/23,,ups,Delivered
11571,2298,14/04/21,,ups,Delivered
11572,5218,11/8/2021,,dhl,Delivered
11573,17219,23/01/22,,bluedart,Delivered
11574,13618,25/05/23,,dhl,Delivered
11575,1359,7/11/2023,,bluedart,Delivered
11576,17060,30/01/23,,dhl,Delivered
11577,2686,3/4/2020,,bluedart,Delivered
11578,9136,13/04/21,,ups,Delivered
11579,20815,27/10/21,,fedex,Delivered
11580,907,20/06/23,,bluedart,Delivered
11581,16608,14/08/22,,dhl,Delivered
11582,18335,4/9/2023,,dhl,Delivered
11583,10247,24/12/21,,ups,Delivered
11584,8825,19/09/23,,bluedart,Delivered
11585,20988,25/04/20,,bluedart,Delivered
11586,18995,17/01/24,,ups,Delivered
11587,14103,12/4/2021,,dhl,Delivered
11588,20326,26/07/21,,dhl,Delivered
11589,19291,27/05/20,,fedex,Delivered
11590,12399,13/04/21,,ups,Delivered
11591,16723,30/01/22,,dhl,Delivered
11592,3749,25/10/22,,fedex,Delivered
11593,15015,22/01/23,,ups,Delivered
11594,10760,18/05/21,,ups,Delivered
11595,18959,20/11/22,,ups,Delivered
11596,14347,26/06/23,,dhl,Delivered
11597,19324,9/7/2022,,dhl,Delivered
11598,16486,15/01/23,,fedex,Delivered
11599,9735,28/08/20,,fedex,Delivered
11600,9835,15/03/23,,fedex,Delivered
11601,10976,22/10/20,,bluedart,Delivered
11602,19575,5/4/2022,,ups,Delivered
11603,9595,23/12/22,,fedex,Delivered
11604,2405,22/01/22,,dhl,Delivered
11605,10691,27/02/23,,ups,Delivered
11606,11397,8/3/2020,,bluedart,Delivered
11607,9001,13/01/22,,dhl,Delivered
11608,19913,6/5/2022,,bluedart,Delivered
11609,9846,20/11/22,,ups,Delivered
11610,5526,11/9/2021,,bluedart,Delivered
11611,21414,25/11/23,,ups,Delivered
11612,1499,5/3/2021,,dhl,Delivered
11613,9987,18/02/23,,fedex,Delivered
11614,1101,25/11/23,,ups,Delivered
11615,21178,13/07/21,,bluedart,Delivered
11616,5369,6/2/2022,,dhl,Delivered
11617,11097,28/08/21,,ups,Delivered
11618,16360,6/3/2021,,bluedart,Delivered
11619,2744,20/05/20,,dhl,Delivered
11620,15790,12/7/2021,,bluedart,Delivered
11621,18540,17/08/20,,bluedart,Delivered
11622,18102,21/01/23,,bluedart,Delivered
11623,11674,22/05/23,,bluedart,Delivered
11624,8457,13/11/23,,bluedart,Delivered
11625,3436,12/1/2023,,bluedart,Delivered
11626,11022,15/05/21,,fedex,Delivered
11627,9574,1/8/2020,,dhl,Delivered
11628,20622,7/10/2020,,dhl,Delivered
11629,6962,7/5/2020,,dhl,Delivered
11630,3233,20/09/22,,bluedart,Delivered
11631,7492,6/8/2020,,bluedart,Delivered
11632,7077,25/11/20,,bluedart,Delivered
11633,10989,9/10/2023,,dhl,Delivered
11634,11046,27/06/22,,dhl,Delivered
11635,6093,24/03/20,,fedex,Delivered
11636,14505,23/12/20,,ups,Delivered
11637,18780,10/4/2023,,fedex,Delivered
11638,10504,10/4/2021,,ups,Delivered
11639,8545,1/6/2021,,dhl,Delivered
11640,18617,23/06/20,,dhl,Delivered
11641,2749,19/10/23,,ups,Delivered
11642,18700,28/01/23,,fedex,Delivered
11643,5794,2/4/2021,,dhl,Delivered
11644,1228,6/9/2020,,ups,Delivered
11645,13626,1/6/2020,,bluedart,Delivered
11646,10289,3/1/2021,,dhl,Delivered
11647,19683,3/6/2021,,dhl,Delivered
11648,10787,17/07/23,,ups,Delivered
11649,20049,8/1/2020,,fedex,Delivered
11650,15204,15/01/20,,dhl,Delivered
11651,8982,23/04/21,,ups,Delivered
11652,16915,25/01/22,,dhl,Delivered
11653,7456,5/2/2023,,dhl,Delivered
11654,3845,23/12/20,,fedex,Delivered
11655,21032,7/7/2023,,fedex,Delivered
11656,5313,16/03/21,,fedex,Delivered
11657,18743,29/08/23,,fedex,Delivered
11658,12033,5/3/2023,,bluedart,Delivered
11659,9064,12/3/2021,,dhl,Delivered
11660,7584,7/11/2020,,dhl,Delivered
11661,5952,4/6/2020,,fedex,Delivered
11662,21544,13/12/23,,bluedart,Delivered
11663,6628,2/10/2021,,dhl,Delivered
11664,16099,30/07/23,,fedex,Delivered
11665,15589,10/7/2021,,fedex,Delivered
11666,10879,3/12/2020,,ups,Delivered
11667,14259,16/03/22,,fedex,Delivered
11668,13066,3/7/2021,,ups,Delivered
11669,2964,7/7/2023,,dhl,Delivered
11670,11315,16/05/23,,bluedart,Delivered
11671,7834,27/09/20,,bluedart,Delivered
11672,2104,16/09/22,,bluedart,Delivered
11673,8217,15/08/20,,dhl,Delivered
11674,13553,24/07/21,,dhl,Delivered
11675,8420,2/7/2022,,dhl,Delivered
11676,13134,14/04/23,,bluedart,Delivered
11677,1076,2/10/2021,,fedex,Delivered
11678,15977,6/4/2023,,fedex,Delivered
11679,2055,8/10/2021,,ups,Delivered
11680,5716,19/12/22,,dhl,Delivered
11681,4778,25/06/21,,bluedart,Delivered
11682,5446,24/10/22,,fedex,Delivered
11683,14517,31/08/21,,bluedart,Delivered
11684,10942,9/7/2021,,fedex,Delivered
11685,2170,20/12/20,,ups,Delivered
11686,2273,8/4/2022,,bluedart,Delivered
11687,14795,12/2/2023,,dhl,Delivered
11688,18078,17/10/22,,bluedart,Delivered
11689,7851,31/05/20,,fedex,Delivered
11690,8190,27/07/23,,fedex,Delivered
11691,1520,27/03/21,,fedex,Delivered
11692,17673,9/11/2021,,bluedart,Delivered
11693,79,20/08/23,,fedex,Delivered
11694,1041,15/06/21,,ups,Delivered
11695,7400,23/05/22,,dhl,Delivered
11696,11190,4/1/2022,,dhl,Delivered
11697,16959,29/01/22,,dhl,Delivered
11698,9843,6/4/2021,,dhl,Delivered
11699,8269,22/01/22,,ups,Delivered
11700,16047,3/8/2020,,bluedart,Delivered
11701,5328,3/3/2021,,ups,Delivered
11702,1790,20/06/21,,fedex,Delivered
11703,17808,27/02/23,,bluedart,Delivered
11704,244,27/01/23,,ups,Delivered
11705,9761,29/04/20,,ups,Delivered
11706,6187,4/11/2020,,dhl,Delivered
11707,15408,13/10/23,,bluedart,Delivered
11708,13729,28/12/22,,bluedart,Delivered
11709,1470,10/6/2021,,bluedart,Delivered
11710,16930,4/2/2020,,fedex,Delivered
11711,5228,16/06/22,,ups,Delivered
11712,8737,8/2/2022,,ups,Delivered
11713,5224,2/3/2021,,dhl,Delivered
