order_id,order_date,customer_id,seller_id,order_status
8677,21/04/23,371,20,Delivered
8678,20/12/22,229,13,Inprogress
8679,11/11/2021,840,28,Inprogress
8680,28/07/20,758,31,Cancelled
8681,27/07/21,695,17,Delivered
8682,7/1/2024,295,45,Returned
8683,29/06/22,764,51,Cancelled
8684,4/12/2020,235,4,Cancelled
8685,2/11/2021,570,38,Delivered
8686,11/1/2021,500,5,Inprogress
8687,22/07/22,445,52,Cancelled
8688,22/06/22,713,17,Inprogress
8689,31/03/23,171,17,Cancelled
8690,23/03/21,185,52,Inprogress
8691,10/12/2020,538,5,Returned
8692,21/05/21,679,37,Inprogress
8693,26/04/23,335,28,Delivered
8694,12/11/2023,181,50,Delivered
8695,29/01/23,123,26,Cancelled
8696,19/02/21,302,40,Delivered
8697,12/4/2023,883,33,Returned
8698,4/2/2024,277,10,Delivered
8699,9/10/2023,60,34,Cancelled
8700,11/4/2023,437,34,Inprogress
8701,16/02/23,627,5,Returned
8702,7/3/2022,243,50,Cancelled
8703,21/06/22,370,49,Cancelled
8704,2/2/2021,647,6,Inprogress
8705,1/5/2022,553,35,Delivered
8706,26/08/22,581,24,Delivered
8707,18/06/22,331,15,Delivered
8708,28/02/20,549,7,Returned
8709,8/2/2024,714,13,Returned
8710,13/08/23,795,18,Delivered
8711,26/12/22,578,15,Cancelled
8712,28/01/24,622,26,Returned
8713,9/10/2023,663,17,Delivered
8714,10/7/2021,758,25,Delivered
8715,28/06/23,43,8,Cancelled
8716,3/2/2021,754,41,Inprogress
8717,2/3/2020,836,40,Delivered
8718,19/01/23,462,25,Returned
8719,23/12/20,211,20,Delivered
8720,8/1/2021,894,4,Delivered
8721,18/10/22,37,40,Cancelled
8722,21/10/20,105,7,Delivered
8723,23/12/20,590,35,Cancelled
8724,22/01/24,321,28,Delivered
8725,5/2/2020,131,39,Cancelled
8726,21/10/23,262,9,Delivered
8727,17/04/22,165,16,Delivered
8728,10/12/2021,398,32,Cancelled
8729,13/12/23,394,44,Delivered
8730,16/12/22,776,9,Cancelled
8731,4/11/2022,394,37,Inprogress
8732,2/4/2023,222,27,Returned
8733,3/12/2022,394,33,Inprogress
8734,31/01/22,631,35,Inprogress
8735,14/12/21,529,24,Inprogress
8736,21/12/22,748,45,Inprogress
8737,22/05/21,783,12,Cancelled
8738,6/11/2023,114,27,Delivered
8739,2/2/2023,567,36,Returned
8740,22/05/21,325,52,Returned
8741,21/06/20,259,52,Cancelled
8742,25/07/22,865,41,Returned
8743,24/01/22,523,3,Delivered
8744,10/3/2020,76,36,Cancelled
8745,20/09/20,186,42,Delivered
8746,1/8/2021,852,49,Returned
8747,28/07/23,215,5,Delivered
8748,11/1/2020,642,9,Inprogress
8749,12/2/2020,866,19,Returned
8750,29/06/22,650,18,Cancelled
8751,18/09/22,393,39,Inprogress
8752,5/1/2023,354,33,Inprogress
8753,7/4/2021,2,14,Returned
8754,6/11/2022,103,53,Returned
8755,10/4/2023,723,24,Cancelled
8756,24/04/22,126,10,Delivered
8757,12/9/2021,585,23,Delivered
8758,1/9/2020,494,10,Returned
8759,11/7/2022,231,51,Delivered
8760,28/04/20,809,30,Cancelled
8761,6/4/2022,150,8,Inprogress
8762,9/1/2023,378,24,Inprogress
8763,6/7/2021,754,19,Inprogress
8764,7/12/2021,190,32,Inprogress
8765,30/03/21,159,26,Delivered
8766,31/08/22,170,14,Delivered
8767,28/08/23,445,17,Inprogress
8768,21/04/23,516,42,Returned
8769,15/05/20,131,6,Delivered
8770,14/06/22,237,18,Delivered
8771,2/1/2023,99,30,Cancelled
8772,19/10/23,709,12,Inprogress
8773,3/6/2023,471,23,Inprogress
8774,29/05/21,207,10,Cancelled
8775,22/01/24,132,29,Delivered
8776,11/7/2023,154,38,Delivered
8777,19/01/20,309,6,Returned
8778,25/08/20,834,13,Cancelled
8779,11/11/2021,562,31,Returned
8780,28/03/22,475,4,Returned
8781,26/04/21,379,21,Cancelled
8782,10/8/2020,412,5,Returned
8783,5/11/2022,93,36,Returned
8784,24/08/20,149,3,Delivered
8785,13/06/20,82,35,Delivered
8786,17/08/21,342,51,Delivered
8787,31/12/22,269,44,Cancelled
8788,2/1/2020,436,14,Returned
8789,23/02/23,618,42,Inprogress
8790,27/04/22,832,5,Delivered
8791,17/04/23,153,49,Returned
8792,6/8/2021,420,28,Inprogress
8793,13/10/21,577,17,Cancelled
8794,8/11/2023,497,45,Returned
8795,15/10/23,262,27,Inprogress
8796,28/03/22,497,34,Returned
8797,29/07/21,366,36,Cancelled
8798,3/3/2022,323,21,Delivered
8799,12/2/2021,8,43,Inprogress
8800,14/02/22,607,3,Inprogress
8801,1/6/2021,729,46,Cancelled
8802,30/09/23,287,17,Cancelled
8803,12/11/2022,189,42,Returned
8804,25/05/22,766,8,Cancelled
8805,4/12/2021,402,17,Delivered
8806,27/10/20,884,38,Inprogress
8807,22/08/20,325,47,Returned
8808,13/06/23,657,47,Delivered
8809,23/07/22,674,18,Cancelled
8810,23/06/23,474,6,Returned
8811,26/04/22,110,38,Cancelled
8812,25/07/22,500,42,Cancelled
8813,27/12/21,422,1,Cancelled
8814,25/01/21,393,38,Delivered
8815,18/07/21,586,28,Cancelled
8816,30/10/22,881,13,Delivered
8817,30/06/20,766,25,Returned
8818,19/10/20,853,16,Returned
8819,21/10/21,426,49,Inprogress
8820,14/12/23,153,22,Inprogress
8821,1/10/2023,652,19,Returned
8822,9/7/2020,767,26,Delivered
8823,26/12/22,733,17,Inprogress
8824,24/10/21,581,18,Cancelled
8825,10/2/2021,365,2,Cancelled
8826,21/07/21,566,22,Cancelled
8827,22/11/21,520,17,Inprogress
8828,23/08/21,610,35,Delivered
8829,16/08/22,717,50,Cancelled
8830,23/09/23,474,24,Cancelled
8831,13/05/21,133,45,Inprogress
8832,21/06/22,512,9,Cancelled
8833,18/07/23,640,53,Cancelled
8834,2/3/2021,323,40,Returned
8835,22/04/22,63,50,Cancelled
8836,16/02/20,764,11,Cancelled
8837,30/05/21,58,46,Delivered
8838,25/08/21,271,24,Delivered
8839,4/8/2020,157,27,Returned
8840,25/04/20,335,20,Returned
8841,16/06/20,861,12,Inprogress
8842,26/08/21,364,20,Inprogress
8843,19/12/23,820,16,Delivered
8844,15/06/22,470,13,Delivered
8845,28/10/20,745,2,Delivered
8846,19/12/22,742,44,Cancelled
8847,8/2/2023,341,34,Returned
8848,18/05/21,803,36,Cancelled
8849,22/01/23,318,35,Cancelled
8850,9/9/2023,41,38,Delivered
8851,22/06/21,584,50,Returned
8852,13/07/20,406,7,Cancelled
8853,16/02/20,344,22,Inprogress
8854,4/12/2022,516,22,Delivered
8855,29/05/20,468,45,Returned
8856,18/04/20,185,37,Delivered
8857,28/08/23,476,15,Delivered
8858,25/11/23,643,46,Cancelled
8859,3/9/2022,320,38,Cancelled
8860,24/09/21,541,10,Returned
8861,29/01/24,744,9,Cancelled
8862,26/03/23,641,46,Inprogress
8863,22/02/23,183,3,Cancelled
8864,1/3/2022,656,28,Cancelled
8865,3/10/2021,338,23,Delivered
8866,6/5/2023,812,12,Delivered
8867,4/1/2022,4,25,Returned
8868,1/5/2021,711,18,Inprogress
8869,5/2/2024,123,37,Returned
8870,26/08/21,857,29,Inprogress
8871,24/01/20,297,36,Delivered
8872,8/8/2021,855,47,Cancelled
8873,16/02/21,200,7,Inprogress
8874,30/07/22,79,53,Delivered
8875,1/8/2020,721,1,Cancelled
8876,30/04/20,795,10,Returned
8877,10/4/2023,748,31,Cancelled
8878,7/2/2021,878,4,Inprogress
8879,25/10/21,470,34,Cancelled
8880,28/01/20,820,35,Cancelled
8881,20/12/22,409,41,Delivered
8882,5/1/2020,362,51,Returned
8883,5/5/2021,322,23,Returned
8884,15/02/21,676,38,Inprogress
8885,27/02/23,123,19,Delivered
8886,4/4/2023,321,28,Delivered
8887,17/11/20,284,8,Delivered
8888,23/10/20,31,13,Inprogress
8889,20/10/20,848,36,Delivered
8890,15/01/22,811,16,Cancelled
8891,27/09/23,667,37,Cancelled
8892,26/06/21,20,34,Inprogress
8893,8/1/2021,173,38,Cancelled
8894,30/11/21,489,25,Inprogress
8895,13/01/24,310,26,Inprogress
8896,23/01/23,397,36,Inprogress
8897,14/06/21,192,33,Delivered
8898,8/10/2020,859,9,Inprogress
8899,8/11/2022,897,16,Delivered
8900,3/10/2023,493,14,Cancelled
8901,9/2/2024,330,12,Delivered
8902,25/01/22,110,50,Inprogress
8903,5/6/2020,168,17,Inprogress
8904,12/6/2022,109,10,Delivered
8905,22/04/21,131,7,Returned
8906,28/02/20,13,46,Delivered
8907,31/12/20,669,53,Delivered
8908,11/2/2022,735,50,Cancelled
8909,5/10/2020,885,27,Delivered
8910,28/01/24,277,38,Returned
8911,8/1/2024,412,43,Delivered
8912,16/07/23,587,53,Inprogress
8913,20/01/24,212,16,Inprogress
8914,23/08/20,476,11,Delivered
8915,27/03/22,275,4,Delivered
8916,13/02/20,560,14,Delivered
8917,25/03/20,682,28,Cancelled
8918,13/03/22,97,41,Inprogress
8919,25/05/20,556,50,Inprogress
8920,22/03/21,268,32,Delivered
8921,6/11/2021,790,1,Delivered
8922,14/10/21,25,6,Delivered
8923,8/7/2022,211,42,Cancelled
8924,8/7/2021,553,8,Delivered
8925,24/07/20,223,36,Inprogress
8926,26/08/20,776,24,Returned
8927,11/6/2023,413,19,Inprogress
8928,24/06/21,357,37,Inprogress
8929,8/1/2023,7,22,Delivered
8930,23/10/22,139,23,Returned
8931,19/03/20,667,24,Inprogress
8932,18/07/22,328,1,Delivered
8933,20/09/21,204,36,Returned
8934,5/1/2024,710,16,Returned
8935,15/05/23,572,25,Inprogress
8936,25/08/21,605,10,Cancelled
8937,7/8/2020,311,35,Inprogress
8938,23/12/22,650,13,Delivered
8939,29/05/22,824,31,Delivered
8940,10/1/2023,325,35,Returned
8941,24/09/21,719,34,Delivered
8942,22/02/21,151,50,Delivered
8943,20/10/22,455,28,Returned
8944,6/8/2021,789,7,Inprogress
8945,6/1/2020,139,20,Inprogress
8946,28/03/21,634,18,Inprogress
8947,24/04/20,714,15,Inprogress
8948,13/01/23,204,34,Inprogress
8949,22/05/22,213,43,Delivered
8950,4/2/2023,638,27,Cancelled
8951,20/11/23,273,28,Returned
8952,31/10/20,411,39,Returned
8953,27/12/21,730,21,Cancelled
8954,30/08/21,877,46,Returned
8955,12/2/2020,213,1,Delivered
8956,29/09/23,1,23,Inprogress
8957,16/05/22,769,24,Returned
8958,9/8/2023,417,10,Inprogress
8959,11/5/2022,470,2,Returned
8960,25/08/20,400,46,Inprogress
8961,4/7/2023,715,5,Delivered
8962,9/1/2024,653,32,Cancelled
8963,1/1/2020,186,40,Inprogress
8964,4/8/2021,670,2,Inprogress
8965,14/11/23,163,48,Returned
8966,27/04/21,111,23,Returned
8967,5/12/2023,202,27,Returned
8968,20/04/23,93,43,Returned
8969,23/09/23,327,26,Returned
8970,9/11/2020,591,26,Delivered
8971,2/9/2021,812,53,Returned
8972,24/08/22,317,16,Returned
8973,21/08/21,510,38,Delivered
8974,29/06/23,471,11,Cancelled
8975,26/12/23,326,45,Delivered
8976,24/12/20,621,47,Delivered
8977,14/01/24,164,47,Returned
8978,3/5/2021,742,44,Delivered
8979,28/04/21,275,53,Cancelled
8980,21/01/24,680,19,Cancelled
8981,1/1/2022,425,40,Delivered
8982,2/3/2023,640,12,Inprogress
8983,16/01/22,272,51,Inprogress
8984,2/4/2022,387,36,Inprogress
8985,29/01/22,764,33,Delivered
8986,4/10/2022,9,32,Inprogress
8987,21/04/22,66,24,Delivered
8988,14/04/20,803,29,Delivered
8989,5/1/2023,91,4,Cancelled
8990,2/6/2022,121,9,Returned
8991,12/12/2020,654,10,Inprogress
8992,14/06/20,553,42,Returned
8993,20/05/22,132,8,Cancelled
8994,12/1/2020,264,5,Cancelled
8995,27/01/24,447,4,Delivered
8996,27/08/22,71,27,Returned
8997,21/07/22,437,33,Cancelled
8998,27/05/21,423,28,Delivered
8999,25/02/21,813,12,Returned
9000,19/12/22,434,52,Cancelled
9001,25/02/21,245,35,Inprogress
9002,22/08/21,700,38,Inprogress
9003,10/12/2022,861,11,Cancelled
9004,2/8/2022,321,41,Inprogress
9005,20/04/23,800,22,Inprogress
9006,17/04/23,691,26,Returned
9007,20/02/22,90,49,Cancelled
9008,28/11/22,657,25,Returned
9009,19/12/23,43,2,Delivered
9010,14/12/20,729,17,Inprogress
9011,29/01/24,686,30,Delivered
9012,30/06/20,667,29,Delivered
9013,19/10/22,462,40,Inprogress
9014,17/07/22,890,20,Cancelled
9015,29/06/21,4,8,Delivered
9016,22/07/23,809,18,Cancelled
9017,3/10/2023,18,40,Returned
9018,5/11/2021,854,40,Delivered
9019,20/01/24,608,23,Cancelled
9020,3/4/2022,119,53,Delivered
9021,11/6/2020,792,22,Returned
9022,7/4/2023,380,51,Cancelled
9023,5/10/2021,724,34,Cancelled
9024,3/11/2022,666,32,Delivered
9025,9/3/2021,85,4,Delivered
9026,14/02/22,547,32,Cancelled
9027,6/6/2020,266,37,Inprogress
9028,14/06/20,201,43,Delivered
9029,7/4/2023,152,15,Cancelled
9030,29/11/21,730,21,Returned
9031,1/11/2022,351,7,Delivered
9032,15/01/23,783,53,Cancelled
9033,14/12/22,834,21,Inprogress
9034,24/10/23,744,50,Inprogress
9035,11/10/2021,753,40,Inprogress
9036,13/11/20,626,32,Inprogress
9037,5/1/2020,542,21,Delivered
9038,25/03/23,727,22,Inprogress
9039,29/07/22,340,31,Delivered
9040,25/11/22,880,34,Inprogress
9041,11/6/2023,484,42,Delivered
9042,18/08/22,335,43,Returned
9043,26/08/21,124,36,Inprogress
9044,22/07/21,253,49,Cancelled
9045,31/12/20,678,10,Cancelled
9046,28/07/21,760,22,Returned
9047,16/05/23,512,34,Cancelled
9048,17/06/23,56,8,Cancelled
9049,29/06/22,839,38,Returned
9050,3/7/2022,530,35,Inprogress
9051,30/01/21,414,4,Returned
9052,2/2/2023,481,13,Cancelled
9053,20/12/22,444,44,Inprogress
9054,28/03/23,504,37,Delivered
9055,1/4/2020,736,19,Delivered
9056,14/11/22,107,43,Returned
9057,31/03/22,368,3,Cancelled
9058,7/2/2023,780,19,Delivered
9059,13/08/23,41,1,Returned
9060,1/4/2023,652,47,Delivered
9061,17/11/23,838,20,Inprogress
9062,10/3/2023,675,20,Cancelled
9063,18/10/20,237,41,Delivered
9064,10/8/2023,787,31,Inprogress
9065,15/04/21,824,8,Returned
9066,15/09/22,6,37,Returned
9067,10/4/2021,804,4,Delivered
9068,26/11/20,155,27,Delivered
9069,7/7/2022,353,8,Returned
9070,29/06/23,21,17,Inprogress
9071,24/01/22,148,39,Delivered
9072,6/12/2020,223,24,Inprogress
9073,29/08/22,370,30,Inprogress
9074,8/7/2023,200,40,Delivered
9075,16/10/20,855,33,Returned
9076,16/05/21,539,30,Delivered
9077,29/06/20,62,24,Inprogress
9078,8/7/2022,711,4,Returned
9079,14/09/20,174,41,Cancelled
9080,29/09/23,73,32,Delivered
9081,11/1/2022,539,16,Returned
9082,1/7/2020,309,52,Returned
9083,6/4/2023,421,16,Returned
9084,22/09/21,82,42,Returned
9085,1/5/2021,190,21,Cancelled
9086,19/06/21,243,11,Returned
9087,12/12/2021,523,34,Cancelled
9088,6/2/2020,717,35,Cancelled
9089,7/9/2021,561,1,Inprogress
9090,25/01/23,608,33,Inprogress
9091,25/08/21,312,4,Returned
9092,25/05/20,663,21,Delivered
9093,31/08/23,726,29,Returned
9094,1/4/2020,197,43,Delivered
9095,22/07/22,195,50,Returned
9096,27/01/24,402,27,Inprogress
9097,30/04/21,896,40,Returned
9098,12/1/2020,709,5,Cancelled
9099,8/5/2023,714,4,Inprogress
9100,22/04/21,755,32,Delivered
9101,19/12/23,791,49,Delivered
9102,23/08/23,177,40,Returned
9103,23/06/23,284,14,Returned
9104,20/03/20,48,6,Inprogress
9105,9/12/2020,885,30,Inprogress
9106,15/06/22,667,1,Delivered
9107,1/6/2023,66,8,Cancelled
9108,2/8/2023,634,37,Delivered
9109,11/10/2020,335,33,Delivered
9110,22/12/21,560,6,Delivered
9111,22/03/20,127,37,Inprogress
9112,5/1/2021,811,14,Returned
9113,8/11/2020,702,15,Cancelled
9114,23/12/22,761,36,Inprogress
9115,23/05/23,418,34,Returned
9116,6/6/2023,757,41,Delivered
9117,30/10/23,295,49,Inprogress
9118,20/11/23,835,1,Returned
9119,31/01/24,590,32,Inprogress
9120,15/02/23,304,41,Inprogress
9121,25/01/23,66,41,Returned
9122,9/7/2022,68,3,Delivered
9123,11/5/2023,853,31,Inprogress
9124,11/6/2021,146,53,Inprogress
9125,11/12/2022,674,29,Cancelled
9126,29/07/20,158,51,Delivered
9127,4/5/2020,288,18,Inprogress
9128,15/10/21,607,29,Cancelled
9129,12/7/2021,546,50,Inprogress
9130,8/2/2021,703,50,Cancelled
9131,24/09/20,258,28,Inprogress
9132,20/06/23,436,51,Inprogress
9133,22/06/23,249,8,Returned
9134,30/07/20,837,1,Cancelled
9135,3/7/2022,659,45,Returned
9136,2/8/2023,215,36,Returned
9137,15/08/21,401,41,Returned
9138,24/03/20,801,50,Returned
9139,27/07/23,271,15,Inprogress
9140,13/11/21,130,3,Cancelled
9141,16/09/20,808,2,Cancelled
9142,14/09/23,15,15,Delivered
9143,26/11/23,466,52,Delivered
9144,29/09/20,446,47,Returned
9145,19/02/22,786,33,Delivered
9146,17/09/20,467,1,Inprogress
9147,26/01/24,532,36,Returned
9148,14/05/22,373,42,Cancelled
9149,14/06/22,249,46,Delivered
9150,17/06/23,114,16,Returned
9151,14/01/21,126,44,Cancelled
9152,22/11/20,244,36,Cancelled
9153,6/8/2020,310,29,Returned
9154,25/11/21,198,34,Delivered
9155,1/9/2022,43,28,Delivered
9156,24/11/22,689,12,Returned
9157,2/12/2021,856,19,Delivered
9158,25/09/22,147,48,Returned
9159,5/1/2024,767,25,Inprogress
9160,3/9/2020,100,44,Returned
9161,16/08/20,387,35,Cancelled
9162,22/11/20,788,33,Cancelled
9163,29/12/20,861,50,Returned
9164,17/12/21,573,38,Returned
9165,24/03/21,194,45,Inprogress
9166,21/07/21,337,48,Returned
9167,2/8/2020,649,18,Delivered
9168,4/6/2022,344,49,Delivered
9169,7/8/2022,663,14,Cancelled
9170,21/05/23,774,12,Cancelled
9171,8/10/2021,839,26,Cancelled
9172,15/12/20,6,33,Delivered
9173,25/08/21,145,12,Returned
9174,30/05/22,800,50,Returned
9175,2/10/2020,71,31,Delivered
9176,22/12/23,373,26,Cancelled
9177,29/09/20,27,2,Inprogress
9178,4/8/2021,5,37,Cancelled
9179,29/07/22,784,34,Cancelled
9180,22/07/21,793,24,Inprogress
9181,16/01/23,494,42,Returned
9182,30/12/20,883,11,Delivered
9183,29/09/20,693,4,Delivered
9184,1/2/2023,127,38,Cancelled
9185,3/8/2023,649,37,Returned
9186,13/04/21,554,20,Inprogress
9187,30/12/20,855,32,Returned
9188,18/08/23,70,52,Returned
9189,8/2/2024,63,19,Delivered
9190,8/12/2022,140,10,Returned
9191,10/12/2020,735,47,Delivered
9192,13/10/21,843,35,Inprogress
9193,29/11/20,345,24,Inprogress
9194,11/5/2020,246,52,Delivered
9195,11/3/2022,95,48,Delivered
9196,21/09/21,676,16,Cancelled
9197,22/02/20,375,50,Inprogress
9198,10/10/2023,434,48,Delivered
9199,25/07/23,11,24,Delivered
9200,8/1/2021,837,53,Inprogress
9201,27/01/21,359,22,Cancelled
9202,15/04/23,256,25,Inprogress
9203,28/01/20,397,4,Delivered
9204,13/01/23,852,29,Inprogress
9205,2/8/2023,433,24,Inprogress
9206,9/2/2024,122,42,Returned
9207,9/2/2020,195,3,Delivered
9208,21/11/22,659,20,Cancelled
9209,30/12/20,574,36,Cancelled
9210,12/1/2021,666,23,Inprogress
9211,10/4/2021,787,6,Cancelled
9212,22/08/22,186,50,Delivered
9213,15/02/23,831,34,Delivered
9214,10/10/2020,39,6,Cancelled
9215,31/05/20,893,22,Inprogress
9216,18/09/21,734,35,Inprogress
9217,30/12/22,83,13,Cancelled
9218,16/03/21,228,5,Returned
9219,15/05/21,12,23,Delivered
9220,16/11/20,342,45,Delivered
9221,17/08/23,142,1,Returned
9222,10/8/2022,202,11,Inprogress
9223,12/5/2020,12,30,Returned
9224,16/12/21,663,4,Returned
9225,9/12/2022,104,10,Inprogress
9226,1/10/2023,74,43,Inprogress
9227,14/02/21,858,22,Delivered
9228,6/6/2022,496,8,Delivered
9229,13/06/20,311,15,Returned
9230,3/6/2021,603,3,Returned
9231,5/12/2022,837,44,Delivered
9232,9/2/2023,218,26,Delivered
9233,1/1/2020,433,28,Inprogress
9234,5/10/2022,248,30,Returned
9235,20/12/20,694,40,Delivered
9236,28/06/23,506,28,Delivered
9237,2/8/2021,612,24,Delivered
9238,28/05/22,288,43,Cancelled
9239,1/2/2023,525,45,Delivered
9240,13/08/22,275,24,Inprogress
9241,8/4/2021,62,31,Returned
9242,1/11/2023,873,1,Cancelled
9243,1/2/2022,430,7,Returned
9244,16/09/20,458,34,Returned
9245,4/10/2022,127,29,Delivered
9246,23/01/22,599,17,Cancelled
9247,4/2/2021,130,40,Returned
9248,23/05/21,759,51,Cancelled
9249,7/5/2020,404,8,Inprogress
9250,24/03/22,307,11,Inprogress
9251,2/8/2022,571,22,Inprogress
9252,23/01/22,162,37,Cancelled
9253,15/06/23,67,34,Returned
9254,14/07/21,609,39,Delivered
9255,6/6/2021,647,51,Cancelled
9256,13/11/23,524,28,Delivered
9257,19/03/20,733,11,Returned
9258,5/11/2023,101,47,Returned
9259,22/04/20,215,15,Returned
9260,21/02/23,44,31,Returned
9261,6/4/2022,490,3,Cancelled
9262,18/11/20,190,39,Returned
9263,19/07/22,657,41,Cancelled
9264,9/2/2023,207,40,Inprogress
9265,29/10/20,80,15,Inprogress
9266,23/09/23,830,23,Delivered
9267,7/4/2021,29,49,Cancelled
9268,6/5/2021,368,7,Delivered
9269,4/1/2021,614,15,Inprogress
9270,19/09/21,303,19,Cancelled
9271,13/10/21,608,20,Delivered
9272,15/01/20,33,26,Delivered
9273,21/09/21,239,34,Cancelled
9274,3/9/2020,191,40,Inprogress
9275,4/7/2022,389,15,Cancelled
9276,20/05/20,79,39,Returned
9277,6/10/2020,221,47,Cancelled
9278,14/12/22,895,46,Inprogress
9279,16/11/23,818,43,Delivered
9280,15/04/22,736,47,Inprogress
9281,14/07/20,11,19,Inprogress
9282,8/10/2020,661,11,Cancelled
9283,20/09/23,187,3,Cancelled
9284,27/05/21,782,47,Delivered
9285,10/5/2021,383,17,Delivered
9286,25/11/23,640,13,Returned
9287,31/01/24,168,24,Delivered
9288,27/05/20,494,5,Returned
9289,12/3/2022,763,46,Returned
9290,26/11/23,148,16,Inprogress
9291,26/02/23,775,33,Inprogress
9292,16/09/20,44,29,Inprogress
9293,8/4/2020,268,12,Returned
9294,29/08/21,623,16,Cancelled
9295,29/01/24,431,53,Delivered
9296,26/03/20,251,47,Returned
9297,16/06/22,73,19,Inprogress
9298,17/03/22,243,14,Returned
9299,19/09/22,72,13,Cancelled
9300,23/03/22,618,12,Returned
9301,15/01/21,437,45,Inprogress
9302,18/05/21,127,6,Returned
9303,10/9/2020,650,9,Delivered
9304,26/03/23,692,19,Cancelled
9305,28/02/22,58,31,Cancelled
9306,26/07/22,654,38,Cancelled
9307,12/2/2020,413,21,Delivered
9308,7/11/2020,353,18,Returned
9309,2/8/2021,67,39,Returned
9310,2/10/2023,50,4,Delivered
9311,20/03/21,478,28,Delivered
9312,20/04/20,375,18,Delivered
9313,21/08/22,880,14,Inprogress
9314,24/02/23,488,13,Returned
9315,9/11/2021,78,30,Returned
9316,5/12/2023,208,44,Returned
9317,4/7/2022,400,37,Returned
9318,27/07/22,794,7,Returned
9319,30/07/21,864,53,Delivered
9320,16/01/21,415,6,Delivered
9321,12/4/2022,212,50,Delivered
9322,8/9/2023,345,53,Inprogress
9323,20/05/20,501,6,Inprogress
9324,19/01/23,770,36,Cancelled
9325,15/03/23,854,48,Returned
9326,9/8/2022,216,23,Cancelled
9327,31/05/23,720,36,Cancelled
9328,19/11/22,475,26,Inprogress
9329,26/03/20,150,36,Inprogress
9330,16/06/21,471,21,Returned
9331,25/01/21,842,17,Inprogress
9332,20/02/23,22,15,Delivered
9333,17/10/21,54,37,Cancelled
9334,2/10/2021,805,24,Returned
9335,21/04/20,609,10,Delivered
9336,7/8/2021,699,46,Inprogress
9337,7/3/2021,505,32,Cancelled
9338,18/11/20,690,10,Inprogress
9339,21/01/24,667,40,Delivered
9340,12/1/2020,656,47,Returned
9341,24/02/22,380,26,Inprogress
9342,5/4/2023,549,16,Delivered
9343,20/06/23,611,40,Inprogress
9344,24/01/23,405,45,Cancelled
9345,11/8/2020,160,50,Returned
9346,12/2/2020,827,48,Returned
9347,14/07/21,379,6,Delivered
9348,16/10/23,460,33,Returned
9349,5/4/2022,64,39,Inprogress
9350,12/10/2021,40,4,Delivered
9351,26/11/21,733,22,Inprogress
9352,6/8/2021,199,44,Cancelled
9353,27/05/21,778,38,Returned
9354,25/01/21,113,34,Cancelled
9355,2/2/2024,858,29,Returned
9356,25/11/23,253,7,Cancelled
9357,23/12/23,242,6,Delivered
9358,13/09/22,141,27,Returned
9359,31/01/22,847,20,Cancelled
9360,30/11/23,569,10,Cancelled
9361,3/8/2020,75,52,Delivered
9362,29/04/22,773,3,Returned
9363,9/11/2023,137,35,Returned
9364,6/12/2023,24,16,Delivered
9365,29/12/23,301,48,Inprogress
9366,6/2/2020,555,4,Returned
9367,23/01/23,764,4,Returned
9368,12/5/2021,758,40,Returned
9369,20/12/21,509,46,Returned
9370,14/04/20,595,17,Returned
9371,5/12/2023,868,39,Delivered
9372,7/8/2023,662,18,Inprogress
9373,24/04/20,617,8,Inprogress
9374,28/09/23,80,33,Returned
9375,10/6/2021,286,26,Cancelled
9376,9/2/2023,245,23,Cancelled
9377,1/12/2021,540,27,Delivered
9378,29/05/21,384,29,Inprogress
9379,21/10/23,585,37,Returned
9380,8/7/2020,837,31,Inprogress
9381,15/11/20,187,21,Delivered
9382,22/02/21,452,41,Cancelled
9383,25/12/22,608,50,Inprogress
9384,12/11/2022,194,34,Returned
9385,19/06/20,339,5,Cancelled
9386,13/04/22,462,46,Inprogress
9387,9/1/2023,820,21,Inprogress
9388,7/9/2022,835,36,Returned
9389,7/2/2024,624,6,Cancelled
9390,14/03/23,739,17,Inprogress
9391,22/04/20,536,44,Returned
9392,16/09/22,588,18,Returned
9393,27/04/21,522,45,Inprogress
9394,27/04/22,280,10,Cancelled
9395,28/10/23,487,4,Delivered
9396,27/11/21,34,18,Delivered
9397,8/7/2022,542,53,Inprogress
9398,4/12/2020,225,4,Delivered
9399,22/08/23,455,39,Returned
9400,7/11/2020,167,11,Returned
9401,24/11/20,379,11,Cancelled
9402,1/3/2022,855,30,Inprogress
9403,11/12/2020,159,30,Cancelled
9404,6/9/2023,718,40,Inprogress
9405,30/03/23,595,20,Inprogress
9406,3/1/2022,841,39,Returned
9407,6/12/2022,599,44,Delivered
9408,16/02/20,720,29,Cancelled
9409,5/2/2023,327,51,Returned
9410,19/12/23,193,16,Inprogress
9411,27/02/21,33,45,Cancelled
9412,19/02/20,375,40,Returned
9413,25/09/23,842,52,Returned
9414,30/03/22,481,43,Returned
9415,31/03/20,585,24,Returned
9416,19/09/21,291,10,Returned
9417,6/4/2020,839,35,Inprogress
9418,19/03/21,740,48,Cancelled
9419,15/02/20,301,3,Cancelled
9420,22/04/22,547,24,Returned
9421,27/11/23,622,33,Inprogress
9422,28/03/20,360,32,Inprogress
9423,22/01/23,428,37,Inprogress
9424,16/08/20,611,21,Delivered
9425,12/3/2023,332,49,Cancelled
9426,18/12/22,326,14,Cancelled
9427,10/2/2022,766,51,Returned
