order_item_id,order_id,product_id,quantity,price_per_unit
25314,13551,442,3,1610.95
25315,7843,609,2,1835.84
25316,8387,219,2,1328.54
25317,3799,562,4,1677.97
25318,9457,33,4,1601
25319,15109,446,5,1095.63
25320,15178,757,2,1880.71
25321,17001,338,5,91.57
25322,3413,727,5,1097.95
25323,20180,592,5,579.47
25324,20130,331,5,1595.78
25325,17989,526,5,144.75
25326,20584,705,3,1857.12
25327,12307,19,3,612.25
25328,15840,246,4,1998.52
25329,4183,102,3,1789.95
25330,6506,731,3,530.74
25331,3849,662,1,1377.06
25332,1708,258,4,1163.51
25333,15150,669,1,671.75
25334,2963,165,2,1782.55
25335,6865,30,5,956.41
25336,21413,725,5,573.25
25337,21355,327,3,1910.64
25338,16976,267,4,146.61
25339,4291,111,3,187.24
25340,5798,5,1,1685.02
25341,5768,148,5,148.32
25342,5913,598,5,1305.93
25343,20435,262,5,126.4
25344,1037,400,2,381.67
25345,3219,721,4,1635.4
25346,4148,570,1,1370.83
25347,15866,211,1,1091.66
25348,17058,291,3,471.06
25349,13220,638,2,1568.52
25350,13919,93,4,45.33
25351,4562,406,3,1996.73
25352,17566,703,1,1157.29
25353,8379,386,4,1777.13
25354,1135,118,3,279.79
25355,17128,400,5,395.61
25356,3295,464,4,1939.55
25357,115,752,4,732.61
25358,14333,590,3,1253.54
25359,8466,176,3,249.98
25360,17702,4,1,1221.26
25361,19308,588,2,432.97
25362,13598,134,5,1606.43
25363,10823,267,2,493.26
25364,12335,138,2,1063.42
25365,21086,643,1,1597.89
25366,16467,443,5,1586.82
25367,16263,537,2,494.1
25368,19273,228,3,1204.48
25369,9425,337,2,618.17
25370,2457,561,1,684.87
25371,1583,734,3,1470.95
25372,20805,278,1,1565.51
25373,2075,580,1,1017.55
25374,20587,662,4,859.05
25375,3730,528,5,639.31
25376,6375,253,1,1959.64
25377,7991,524,1,1583.2
25378,420,38,1,791.87
25379,7729,543,5,474.05
25380,19539,72,2,1884.83
25381,20482,166,1,317.65
25382,3440,399,3,1781.96
25383,20051,220,1,758.19
25384,1507,729,4,263.21
25385,5077,177,5,1172.65
25386,1529,603,4,1161.84
25387,8642,161,2,804.19
25388,6745,646,1,752.61
25389,8762,498,1,1785.71
25390,6640,263,5,1916.3
25391,21152,338,5,1820.73
25392,11521,71,5,188.79
25393,938,109,5,678.92
25394,8742,228,2,1330.47
25395,1345,521,4,1820.51
25396,15071,722,2,331.02
25397,12947,64,2,1005.43
25398,13192,364,2,1743.36
25399,6162,710,1,1898.01
25400,8568,721,4,538.87
25401,20506,75,1,1633.24
25402,6581,507,2,404.17
25403,13005,290,2,1147.18
25404,19749,585,4,642.3
25405,11562,731,3,1307.79
25406,3269,155,2,731.29
25407,4924,117,5,243.45
25408,7223,85,2,57.58
25409,21597,354,3,52.72
25410,17455,707,1,1757.09
25411,1347,191,3,578.79
25412,12090,759,2,735.38
25413,5128,725,1,83.68
25414,1943,295,3,1567.46
25415,5587,519,1,1172.83
25416,4240,105,1,1826.07
25417,9731,464,3,56.57
25418,2789,282,2,1112.03
25419,5960,98,1,704.5
25420,14558,758,4,827.71
25421,1732,35,3,861.78
25422,12302,167,4,632.28
25423,6725,692,5,1899.06
25424,2764,398,4,361.25
25425,15214,688,1,503.57
25426,13574,61,4,1254.9
25427,19630,301,2,623.56
25428,9528,554,1,1842.81
25429,15690,615,3,1452.56
25430,13842,476,5,928.7
25431,8021,31,2,1610.92
25432,12030,143,4,1034.34
25433,9001,625,1,300.09
25434,1956,504,4,1773.19
25435,19553,649,5,598.61
25436,3560,643,1,1181.32
25437,2726,268,1,434.54
25438,17145,342,4,85.52
25439,7224,534,1,1668.61
25440,9952,686,1,196.53
25441,3688,746,4,1672.28
25442,7262,478,3,1915.91
25443,8802,110,2,1173.55
25444,3209,346,5,926.21
25445,20384,300,5,1673.83
25446,9593,380,4,1726.56
25447,16094,578,1,956.61
25448,4996,133,2,1200.7
25449,54,352,5,1018
25450,19244,152,2,159.67
25451,4197,250,2,1328.05
25452,8866,6,3,379.87
25453,12276,700,4,1150.69
25454,2270,192,5,1908.81
25455,18859,657,2,939.02
25456,9774,369,1,734.05
25457,8471,402,1,665.72
25458,2657,414,5,283.72
25459,19462,713,3,37.24
25460,21605,431,2,880.92
25461,10801,387,5,857.63
25462,3288,533,5,809.54
25463,3199,370,2,181.77
25464,11465,66,1,718.9
25465,6505,497,1,1739.59
25466,10960,614,5,1370.31
25467,2948,289,3,677.16
25468,18783,225,2,644.09
25469,11241,570,3,1987.67
25470,6666,737,1,1187.82
25471,12341,701,5,1884.17
25472,13399,432,1,495.59
25473,17041,744,5,1996.73
25474,8915,19,4,1376.49
25475,3524,184,4,307.17
25476,16397,493,2,638.4
25477,7581,549,2,906.43
25478,5829,285,2,450.37
25479,13769,283,2,1791.57
25480,872,392,5,455.15
25481,9511,662,5,1989.95
25482,3359,502,1,600.38
25483,18162,518,2,116.8
25484,5974,448,5,1494.51
25485,15759,207,3,632.55
25486,4438,367,3,588.24
25487,9040,272,3,429.33
25488,2610,743,4,950.57
25489,19162,159,4,1237.46
25490,5886,225,5,1703.7
25491,19001,449,5,842.15
25492,13135,157,1,990.59
25493,6410,714,4,60.17
25494,5233,227,2,414.72
25495,11671,364,1,1895.22
25496,8153,556,3,1788.1
25497,18902,694,2,1684.3
25498,12516,412,3,1990.95
25499,533,323,5,769.53
25500,16038,553,3,996.82
25501,4593,92,2,1120.35
25502,12443,502,4,537.52
25503,13389,75,3,1333.36
25504,8120,162,1,466.79
25505,15824,658,3,515.82
25506,16467,220,1,1178.94
25507,13844,74,5,1123.1
25508,17856,596,2,614.51
25509,15888,415,3,1708.58
25510,2453,194,2,1675.36
25511,18707,13,1,1658.55
25512,2028,298,4,634.2
25513,6717,176,5,620.8
25514,254,479,2,1425.29
25515,3813,367,3,713.65
25516,11194,351,5,1714.63
25517,16211,621,1,1221.28
25518,3589,618,3,1102.82
25519,15259,163,1,731.15
25520,12406,90,1,903.39
25521,3626,623,2,607.57
25522,20990,371,2,1400.9
25523,13076,63,5,951.98
25524,4607,233,3,1080.79
25525,15505,542,2,538.58
25526,14083,623,4,351.18
25527,4558,84,3,961.13
25528,14273,193,5,608.92
25529,1815,295,1,694.52
25530,6370,347,4,1128.53
25531,12647,244,4,1146.44
25532,9271,592,2,839.31
25533,8280,353,3,256.44
25534,15658,449,5,215.4
25535,14360,623,3,497.92
25536,18708,469,1,1049.41
25537,14217,56,1,1375.5
25538,14133,495,5,219.39
25539,13526,614,3,1341.19
25540,17287,562,4,376.01
25541,4955,347,3,1665.41
25542,13322,486,4,164.46
25543,10908,652,4,268.38
25544,5520,682,3,80.59
25545,17733,193,5,1144.04
25546,20923,583,5,1651.45
25547,13129,565,3,599.97
25548,806,737,2,1709.24
25549,13254,91,2,1536.31
25550,18514,481,3,1086.91
25551,9286,456,1,417.86
25552,18327,152,3,378.36
25553,8893,513,3,1673.61
25554,18799,759,4,1779.52
25555,17802,84,2,1561.59
25556,3391,150,1,1832.99
25557,10960,185,2,1369.93
25558,20019,203,1,420.16
25559,9357,4,1,142.96
25560,7060,424,2,746.67
25561,2403,241,5,1710.2
25562,12013,45,2,492.07
25563,20656,674,1,859.13
25564,1607,261,5,1352.98
25565,15,336,3,1335.26
25566,9853,279,4,358.63
25567,12495,558,5,1096.03
25568,9264,203,4,1729.35
25569,12671,506,4,436.98
25570,18099,170,5,1133.67
25571,6274,90,4,233.68
25572,6012,699,5,1407.99
25573,9955,526,5,1441.3
25574,16537,760,5,1067.74
25575,18728,258,5,1084.29
25576,646,707,4,1193.66
25577,1251,487,2,639.43
25578,10313,189,1,1215.39
25579,5827,381,2,1146.86
25580,9772,762,4,1898.46
25581,15099,699,1,32.89
25582,6035,733,2,1987.46
25583,2277,152,4,889.23
25584,21004,296,1,1172.83
25585,511,558,5,1756.59
25586,10708,238,2,750.7
25587,13869,14,1,1068.29
25588,17646,49,1,486.99
25589,7552,80,1,1467.07
25590,10780,96,5,1402.19
25591,19440,23,3,1565.34
25592,4406,58,3,424.44
25593,17564,475,5,114.57
25594,15221,180,4,1294.41
25595,18184,763,2,800.96
25596,3170,221,4,1911.98
25597,11574,329,1,1881.31
25598,14594,647,2,1758.7
25599,11471,630,4,1198.03
25600,14305,747,5,1293.7
25601,7733,609,5,1052.63
25602,15043,509,4,467.29
25603,18593,645,1,904.76
25604,8324,16,5,407.58
25605,16292,129,4,1738.35
25606,8389,163,3,1274.57
25607,20807,381,4,269.53
25608,7660,352,1,1590.37
25609,3282,375,5,1406.72
25610,10617,83,4,1071.53
25611,10276,545,3,1722.41
25612,16464,527,1,195.52
25613,21264,485,3,795.9
25614,16102,165,4,739.77
25615,6247,67,4,1219.37
25616,3313,668,3,1486.87
25617,14701,454,1,1719.97
25618,2412,291,4,1752.48
25619,16020,492,3,372.61
25620,5115,351,3,428.14
25621,15362,595,2,509.56
25622,11554,733,2,1808.77
25623,12689,591,1,1463.9
25624,13268,110,1,323.9
25625,19969,686,1,1412.22
25626,13014,279,5,1552.95
25627,19071,269,4,1337.45
25628,16250,682,1,1021.75
25629,5472,337,4,413.05
25630,11885,297,4,1089.63
25631,15146,677,3,1785.37
25632,6865,437,1,1299.55
25633,3948,98,3,1385.15
25634,10363,411,5,1387.99
25635,3037,745,3,1929.89
25636,8267,662,4,1458.85
25637,15739,556,5,77.3
25638,16124,616,3,359.68
25639,8017,176,2,81.62
25640,4919,448,4,760.21
25641,5425,83,4,1998.13
25642,4578,86,3,1820.92
25643,2407,311,3,1495.56
25644,17375,389,1,1853.94
25645,17676,66,5,1911.36
25646,20399,300,3,1356.17
25647,18968,110,4,1530.52
25648,2701,730,1,1793.37
25649,20967,119,5,697.78
25650,21580,117,3,915.59
25651,8733,443,4,201.23
25652,6523,277,2,1912.78
25653,8837,42,5,1471.82
25654,16830,116,3,1420.93
25655,7341,571,2,447.52
25656,15422,746,2,863.53
25657,16571,746,4,1739.41
25658,14085,506,5,618.35
25659,21598,752,1,1490.03
25660,5980,30,2,1250.04
25661,3547,310,3,488.51
25662,15244,331,1,342.74
25663,17955,318,4,638.92
25664,6079,646,4,1562.53
25665,6642,533,5,1724.51
25666,15062,159,2,319.2
25667,2691,267,2,308.6
25668,4041,587,1,232.11
25669,6055,231,3,319.36
25670,594,703,1,1666.61
25671,13751,377,3,1253.63
25672,17125,73,1,1994.39
25673,8992,682,1,1920.28
25674,9613,420,2,1949.7
25675,11273,363,5,1083.4
25676,15509,530,2,1994.21
25677,10846,699,4,73.17
25678,13758,412,1,249.83
25679,13210,398,5,1458.09
25680,6707,457,4,1804.45
25681,2472,243,4,1274.3
25682,10373,13,1,418.34
25683,2526,674,3,1810.87
25684,10378,163,4,326.72
25685,8431,73,5,62.42
25686,4145,250,5,1825.27
25687,12373,301,3,1189.58
25688,18543,307,1,1307.58
25689,16089,560,3,58.04
25690,13792,452,4,100.95
25691,2756,387,2,1813.36
25692,18475,29,4,1362.55
25693,10437,279,4,632.21
25694,7552,434,1,1741.38
25695,5335,463,3,200.37
25696,3431,347,5,1058.63
25697,9935,80,4,996.98
25698,16231,281,5,565.63
25699,728,27,5,593.03
25700,10029,743,1,690.21
25701,15543,448,3,1516.86
25702,6189,201,2,1995.2
25703,4932,304,4,306.39
25704,17304,24,3,36.69
25705,10586,578,4,1134.88
25706,613,484,2,1387.29
25707,2752,610,3,1297.13
25708,14400,116,4,767
25709,13504,417,1,737.01
25710,4597,87,5,458.5
25711,20965,97,5,1250.62
25712,6404,113,4,1277.98
25713,10622,260,3,1611.67
25714,21225,391,4,1193.1
25715,679,428,5,1354.35
25716,3586,443,5,925.78
25717,15264,436,2,303.55
25718,18547,381,3,548.45
25719,12644,595,4,434.69
25720,12181,284,5,500.77
25721,18280,574,1,864.19
25722,11917,494,1,1151.94
25723,16558,304,1,1954.26
25724,13151,176,4,364.62
25725,12150,263,5,66.73
25726,19902,405,5,882.9
25727,21592,64,4,1730.34
25728,13680,227,1,1035.93
25729,12236,73,2,1889.87
25730,8828,725,4,533.04
25731,4763,518,1,23.43
25732,16802,647,3,1580.57
25733,8826,756,4,1101.51
25734,6573,284,4,347.37
25735,2959,746,5,1481.25
25736,13160,387,4,302.48
25737,4375,405,3,1179.67
25738,7759,675,5,1344.35
25739,2014,44,1,675.16
25740,20742,336,4,1346.3
25741,18015,549,4,673.63
25742,9067,53,4,1042.73
25743,7473,175,3,541.77
25744,16868,32,2,776.5
25745,15875,603,1,132.64
25746,2107,398,5,1173.92
25747,11221,523,4,739.45
25748,14629,165,3,812.12
25749,5729,313,4,1732.09
25750,3888,226,4,642.95
25751,15832,720,5,773.37
25752,3870,490,2,38.79
25753,9371,324,3,1369.06
25754,20194,571,3,1958.92
25755,17090,374,1,493.94
25756,14584,687,5,1827.65
25757,12653,62,5,1632.89
25758,12966,18,2,327.18
25759,20031,709,4,1922.46
25760,11340,417,1,1856.59
25761,1556,588,5,1699.79
25762,10256,718,1,808.6
25763,17099,646,4,1494.45
25764,9434,759,1,1766.44
25765,19203,397,3,1017.69
25766,10863,512,4,900.16
25767,11735,454,3,524.96
25768,21103,48,3,1499.71
25769,5170,337,3,212.01
25770,3073,504,3,390.13
25771,17889,62,5,843.35
25772,7719,266,1,699.8
25773,2410,40,3,1940.87
25774,12322,103,5,1699.12
25775,21238,574,1,697.38
25776,19324,194,3,1104.58
25777,12467,511,1,74.94
25778,13001,139,3,492.04
25779,1027,279,3,1712.2
25780,18366,329,5,636.27
25781,8149,359,2,35.72
25782,11864,258,5,64.1
25783,4196,161,3,1559.08
25784,11156,406,5,1952.4
25785,1766,604,2,1353.59
25786,17508,747,5,1128.72
25787,4176,282,3,1150.28
25788,10119,178,1,441.21
25789,12829,660,1,1918.12
25790,11133,494,1,835.09
25791,8243,346,2,702.46
25792,10545,730,5,1857.85
25793,2215,487,1,1816.4
25794,6777,193,4,163.19
25795,17750,672,4,114.19
25796,16916,85,5,1680.97
25797,1995,664,3,576.41
25798,5618,156,1,1456.99
25799,18858,680,5,1266.17
25800,2527,621,3,1419.4
25801,6946,93,2,1530.18
25802,15282,32,2,1545.02
25803,20395,145,1,873.83
25804,11840,74,2,551.04
25805,10367,208,5,458.29
25806,4712,153,5,360.91
25807,18993,750,4,1735.14
25808,16506,254,4,249.94
25809,5030,203,4,1383.32
25810,10084,382,5,499.49
25811,2018,518,4,173.71
25812,7178,181,2,1674.18
25813,9494,523,4,970.1
25814,2958,65,4,1989.31
25815,19106,641,4,1913.09
25816,14542,230,5,1926.17
25817,2423,154,2,1736.63
25818,17063,351,2,1428.54
25819,12261,375,2,101.6
25820,4093,416,1,1278.81
25821,11200,36,3,1266.23
25822,20764,113,1,1553.91
25823,10865,730,2,1698.28
25824,10374,180,1,389.13
25825,4332,395,2,1418.38
25826,1365,372,3,78.19
25827,6211,274,2,1763.25
25828,18520,296,4,769.74
25829,15358,320,2,596.38
25830,12963,657,2,690.7
25831,10188,628,3,890.69
25832,6663,524,3,1457.39
25833,1327,411,2,771.84
25834,12194,403,1,656.14
25835,13739,503,4,1203.42
25836,15927,297,5,1730.26
25837,19309,251,1,1373.84
25838,13905,194,1,1537.83
25839,4972,318,2,1559.02
25840,1192,278,5,1037.11
25841,19781,224,1,488.37
25842,8569,154,3,1564.42
25843,3031,171,5,72.23
25844,180,388,2,683.24
25845,3300,160,2,1760.08
25846,10368,615,1,1181.27
25847,16083,451,1,636.3
25848,10850,308,4,492.67
25849,20535,77,1,439.05
25850,5182,369,1,1589.34
25851,16884,704,4,1003.2
25852,19475,75,2,1195.93
25853,1864,745,4,259.14
25854,7107,84,2,1498.14
25855,1695,129,5,1266.96
25856,3764,119,3,312.18
25857,20359,297,2,1374.79
25858,21154,260,2,1469.65
25859,21158,584,3,571.65
25860,5250,424,1,1655
25861,12406,365,2,1524.95
25862,14135,401,1,1770.85
25863,21019,17,4,1688.94
25864,20624,19,4,424.9
25865,14490,585,4,548.95
25866,13378,182,3,1654.26
25867,21422,691,2,1875.89
25868,3993,638,5,312.95
25869,21070,121,3,1842.25
25870,1477,698,4,275.61
25871,16066,242,4,1395.75
25872,3382,285,4,233.88
25873,21294,697,5,1943.73
25874,9253,384,3,1970.36
25875,8413,662,5,164.85
25876,408,321,5,223.77
25877,3009,747,5,76.27
25878,5713,110,1,1131.05
25879,14626,750,4,1530.72
25880,8722,592,5,1791.44
25881,14837,319,4,636.78
25882,13979,284,1,1146.36
25883,16601,237,3,824.74
25884,17866,496,4,317.66
25885,4667,444,3,1318.21
25886,11556,448,4,1213.79
25887,21130,578,5,521.13
25888,802,423,3,462.32
25889,2009,288,2,632.04
25890,12746,314,2,479.75
25891,1902,290,4,1170.68
25892,17756,617,3,1088.49
25893,15011,134,4,1620.01
25894,1447,258,3,295.45
25895,11350,52,1,88.29
25896,10319,281,1,1256.77
25897,2964,697,5,1141.3
25898,16131,401,2,324.02
25899,7948,445,5,270.5
25900,18845,481,4,1835.77
25901,21112,673,1,1435
25902,5512,102,2,1432.47
25903,19850,513,4,314.48
25904,10331,210,1,144.97
25905,16268,489,4,378.98
25906,14502,748,5,399.83
25907,4250,57,4,1450.34
25908,17753,714,3,935.05
25909,3146,211,2,1900.2
25910,8949,181,4,482.32
25911,7064,443,4,662.48
25912,16080,614,2,388.71
25913,15154,313,2,1343.58
25914,17291,415,1,262.24
25915,17838,513,5,976.2
25916,1700,395,5,1638.17
25917,9309,28,4,625.21
25918,8332,242,4,939.5
25919,17226,491,3,1696.27
25920,2404,749,4,1854.64
25921,13946,271,5,567.98
25922,12492,643,5,876.39
25923,13510,35,1,166.15
25924,1079,572,3,1365.1
25925,18733,747,3,1752.84
25926,18174,176,5,1071.33
25927,7539,434,3,591.33
25928,5171,396,5,223.45
25929,13729,731,5,1722.02
25930,16617,354,4,80.69
25931,5491,722,2,376.82
25932,10216,203,5,1133.89
25933,6357,219,5,386.46
25934,8892,678,5,259.33
25935,9728,120,4,807.77
25936,6004,179,4,1577.51
25937,1487,134,2,1511.79
25938,21321,62,3,1732.56
25939,11487,300,2,1045.43
25940,17751,204,1,1955.83
25941,16737,408,4,553.95
25942,5057,669,5,1060.96
25943,7729,303,3,941.67
25944,5247,123,3,1921.05
25945,7800,351,1,216.26
25946,7111,550,1,421.04
25947,16034,587,5,215.7
25948,18603,473,4,575.76
25949,18544,233,2,597.96
25950,5312,210,4,1645.36
25951,15865,140,5,1885.18
25952,400,611,3,1288.25
25953,12050,724,4,82.53
25954,17157,561,4,1972.82
25955,14734,390,1,1903.01
25956,14159,506,4,578.67
25957,12324,73,2,1528.62
25958,18341,3,2,241.98
25959,8187,611,2,337.55
25960,6820,409,2,1788.22
25961,937,680,2,648.77
25962,170,451,5,1295.17
25963,7292,272,3,104.01
25964,7941,726,5,1043.64
25965,10775,224,5,500.88
25966,16385,419,4,1177.1
25967,10180,399,5,89.8
25968,17114,408,4,1738.64
25969,3435,295,3,261.3
25970,4662,695,4,261.09
25971,9292,198,4,1556.1
25972,18397,754,5,228.55
25973,15190,248,3,1522.21
25974,13891,581,5,958.28
25975,12199,63,3,1684.85
25976,2015,460,5,1258.42
25977,15122,727,3,920.58
25978,19671,229,5,612.95
25979,14694,537,2,893.95
25980,11955,108,5,365.51
25981,2717,467,2,1960.16
25982,18409,203,5,309.72
25983,1742,420,3,943.73
25984,5349,140,2,1985.55
25985,9281,256,1,951.2
25986,19135,298,5,649.62
25987,14211,85,3,1536.9
25988,8773,245,5,392.95
25989,17328,693,4,1137.38
25990,10678,473,3,1752.02
25991,6481,217,5,1988.25
25992,87,552,4,1375.9
25993,2136,555,3,181.8
25994,18029,211,2,1781.16
25995,3438,166,5,46.2
25996,11531,702,4,722.45
25997,15122,576,2,1798.46
25998,16496,36,5,184.8
25999,2329,392,2,1246.31
26000,3710,679,1,1065.32
26001,2610,155,4,1343.6
26002,16038,172,2,1205.14
26003,2415,59,5,351.9
26004,12884,14,3,1948.39
26005,20975,754,1,1948.37
26006,2075,669,1,599.41
26007,13823,359,5,1114.68
26008,14787,162,2,225.57
26009,3502,495,3,1395.62
26010,7240,636,1,1847.02
26011,21250,41,5,779.04
26012,4436,498,5,568.5
26013,19310,701,2,1193.38
26014,13253,611,1,1597.93
26015,16483,551,5,508.6
26016,6244,204,4,126.03
26017,13052,257,4,807.25
26018,6305,726,1,1609.43
26019,11676,118,3,461.25
26020,16881,673,1,935.63
26021,13308,692,5,258.56
26022,4915,715,3,1225.26
26023,13884,170,1,197.21
26024,4480,396,4,460.3
26025,9441,700,3,459.79
26026,15239,712,5,1931.98
26027,19733,444,2,1589.98
26028,17823,98,4,614.88
26029,17049,340,2,1450.65
26030,4021,517,1,179.3
26031,21434,360,1,1030.3
26032,15615,415,4,477.38
26033,10581,54,2,1473.46
26034,17444,88,5,1057.99
26035,10712,222,3,547.17
26036,16164,464,1,1507.1
26037,5132,164,3,576.32
26038,11100,291,4,1594.79
26039,9269,643,5,1593.45
26040,7335,595,5,1385.5
26041,21179,549,3,376.44
26042,7573,645,5,1630.98
26043,8940,636,1,739.84
26044,20939,61,2,248.37
26045,799,208,4,189.71
26046,1452,606,3,546.2
26047,12280,61,3,1555.08
26048,19423,103,2,1133.13
26049,13535,328,3,495.85
26050,19225,4,2,424.51
26051,10595,497,3,296.14
26052,522,647,1,1287.14
26053,17436,223,5,363.57
26054,18002,755,3,1553.72
26055,11137,546,1,1253.46
26056,8341,297,2,148.61
26057,3656,40,2,468.21
26058,13707,301,1,1048.52
26059,816,455,1,1647.22
26060,5555,451,5,1955.31
26061,5025,209,3,950.06
26062,15925,390,5,577.16
26063,14652,286,5,1978.84
26064,5431,207,4,1149.07
26065,1873,662,5,665.13
26066,15279,190,5,1969.53
26067,9745,250,5,446
26068,17114,190,3,1765.63
26069,5411,282,1,153.58
26070,14364,764,2,1252.01
26071,3570,537,1,184.63
26072,15644,732,4,1964.49
26073,20724,252,5,1790.47
26074,4042,328,4,481.08
26075,9965,444,5,307.69
26076,18500,210,4,1234.19
26077,15053,584,3,248.89
26078,10606,46,4,1858.89
26079,16731,474,2,1211.1
26080,10954,302,2,996.77
26081,18506,333,4,1854.19
26082,2276,540,1,881.43
26083,17249,86,2,175.29
26084,770,55,1,553.88
26085,19846,250,3,995.02
26086,1959,517,3,1405.22
26087,16947,428,4,614.48
26088,739,633,3,1683.38
26089,417,711,4,1423.24
26090,10616,623,5,1207.92
26091,6419,601,3,853.84
26092,11983,277,5,593.39
26093,12205,710,5,584.24
26094,13200,253,3,119.97
26095,77,451,3,1348.73
26096,10403,34,1,311.54
26097,12158,644,5,1042.55
26098,4802,374,3,1901.99
26099,15855,21,5,165.89
26100,17135,550,1,34.09
26101,20251,518,1,959.42
26102,21074,526,2,1543.84
26103,9219,390,4,195.85
26104,12079,206,3,1461.91
26105,3393,613,3,956.02
26106,9150,529,2,311.65
26107,20382,205,2,1939.38
26108,11429,737,2,1832.35
26109,15111,39,1,1771.33
26110,5791,525,5,1893
26111,6576,249,5,179.77
26112,2199,39,1,1841.53
26113,3861,98,4,1649.36
26114,17375,652,5,1506.81
26115,5854,225,1,690.64
26116,12019,286,2,362.36
26117,5338,492,3,1400.43
26118,16919,395,4,880.59
26119,2079,569,1,1883.02
26120,10242,446,3,1646.4
26121,1482,110,3,320.76
26122,4245,161,1,1547.28
26123,14715,761,2,1537.34
26124,8201,262,4,151.08
26125,661,47,1,409.83
26126,9700,128,5,1605.74
26127,18135,228,5,1393.21
26128,9673,735,1,1190.71
26129,18203,730,4,1163.38
26130,18865,140,4,136.02
26131,10807,182,4,1088.86
26132,13977,283,4,1564.89
26133,11952,509,3,1727.7
26134,17370,591,3,818.28
26135,11086,509,2,153.51
26136,8584,512,5,926.73
26137,8062,248,4,673.56
26138,13082,544,1,1726.4
26139,3373,148,1,1810.08
26140,4535,589,1,838.91
26141,20784,441,5,1882.44
26142,7652,299,5,539.79
26143,3304,87,1,870.35
26144,7162,209,5,487.08
26145,21371,339,1,1495.65
26146,8444,706,3,1427.35
26147,5967,116,5,874.59
26148,9211,319,2,794.92
26149,15336,702,4,1091.42
26150,20166,536,1,675.22
26151,4730,595,2,1235.36
26152,15007,460,5,589.06
26153,5090,523,1,505.95
26154,15024,244,5,1311.69
26155,13508,652,2,928.04
26156,8850,522,1,1814.63
26157,3298,121,4,1718.95
26158,2538,342,3,767.36
26159,6662,158,2,1995.14
26160,6852,75,5,356
26161,20213,348,2,236.23
26162,3720,203,1,662.36
26163,12602,463,5,275.5
26164,2966,73,5,1965.16
26165,1448,442,5,795.97
26166,14423,551,4,1260.59
26167,18568,603,4,1405.25
26168,2871,634,1,815.14
26169,17677,109,2,682.02
26170,5494,14,3,393.5
26171,11716,285,5,51.33
26172,15760,105,4,1883.77
26173,1790,646,4,476.33
26174,14282,271,1,797.34
26175,19189,703,5,141.76
26176,3595,364,1,1727.24
26177,12074,113,3,114.19
26178,17056,612,2,1008.68
26179,18538,541,1,377.3
26180,10263,551,2,226.09
26181,449,345,5,1078.93
26182,4471,670,5,1497.64
26183,15234,229,3,762.76
26184,8405,490,4,1901.84
26185,12392,541,4,403.55
26186,742,619,2,1974.84
26187,13990,420,3,1936.53
26188,5892,426,1,853.8
26189,20753,764,2,35.71
26190,2877,708,1,475
26191,969,101,3,1436.22
26192,18489,318,4,958.42
26193,4902,76,3,1009.1
26194,4607,633,3,414.97
26195,14886,164,3,1827.06
26196,20455,382,5,1279.47
26197,9311,133,5,1285.15
26198,7490,643,1,465.83
26199,19770,457,4,1493.98
26200,1455,761,5,404.32
26201,11884,655,5,1707.95
26202,9178,735,1,1179.53
26203,13422,496,4,1249.31
26204,1674,692,1,122.82
26205,3406,235,1,1355.64
26206,4252,223,5,1489.5
26207,8655,708,4,205.66
26208,318,763,2,680.04
26209,16193,31,1,370.33
26210,13361,555,3,607.53
26211,19669,625,3,1704.01
26212,15925,82,4,92.25
26213,6266,726,3,81.81
26214,9653,230,4,1956.33
26215,7214,507,3,221.67
26216,14949,248,2,1089.71
26217,2376,731,5,601.38
26218,10432,567,2,1221.8
26219,14189,276,2,347.45
26220,13412,626,3,378.95
26221,14552,517,2,1651.96
26222,8081,727,3,1528.37
26223,875,211,1,606.35
26224,17796,176,1,639.31
26225,19368,193,2,453.42
26226,21578,309,5,574.23
26227,15057,200,3,675.98
26228,15239,651,5,1053.36
26229,1633,397,5,882.8
26230,9551,188,3,1738.85
26231,14620,619,2,70.51
26232,15844,37,1,1924.48
26233,5764,328,5,322.17
26234,15801,514,2,1749.04
26235,7166,303,3,1898.69
26236,17990,635,1,291.85
26237,11601,601,3,1166.78
26238,19092,339,2,663.97
26239,20761,473,4,1456
26240,2323,314,2,1923.56
26241,20399,40,1,1705.36
26242,17879,353,5,279.55
26243,21310,43,5,692.73
26244,950,618,3,1929.06
26245,17143,722,5,1284.89
26246,21516,320,2,1870.42
26247,7474,41,4,1066.58
26248,5962,610,2,1989.81
26249,5275,345,1,1036.29
26250,2948,502,4,244.61
26251,8230,342,1,1349.76
26252,3266,43,4,1719.73
26253,4968,399,1,866.99
26254,3163,471,5,75.9
26255,19259,563,2,335.93
26256,2039,141,4,1628.05
26257,19625,483,3,1518.54
26258,4596,593,2,953.95
26259,19055,708,1,709.09
26260,7917,484,1,604.34
26261,3726,493,5,1179.51
26262,3240,465,4,512.74
26263,11992,762,5,98.21
26264,15110,142,5,738.45
26265,15458,185,4,1955.66
26266,669,738,4,636.58
26267,13417,74,2,1553.06
26268,10714,127,2,602.06
26269,8782,730,5,223.06
26270,18746,206,4,1295.45
26271,8007,409,3,1266.53
26272,19541,4,5,1212.12
26273,9110,206,4,781.51
26274,293,684,5,1094.2
26275,6606,244,1,886.28
26276,5122,707,4,1044.87
26277,20897,384,1,200.43
26278,1460,31,5,1951.45
26279,9617,383,3,1516.83
